Респондент,Сообщество,"Среднегодовой.доход,.тыс..$","Объем.потребленного.алкоголя.в.год,.л.",Количество.членов.семьи,Количество.лет.образования,"Доля.от.дохода.семьи.которая.тратится.на.продовольствие,.%",Коэффициент.Джини.сообщества,"Издержки.сообщества.на.окружающую.среду,.млн..$","Охват.беспроводной.связи.в.сообществе,.%","Количество.смертей.от.вирусных.и.респираторных.заболеваний.в.сообществе,.тыс..человек",Волатильность.потребительских.цен.в.сообществе,Ощущаемое.счастье
10754,2,348.72,49,8,11,47,0.235625324993569,299.34,0.725899255252895,2.11,5.20071359773767,Just ok
10760,318,151.838,62,5,9,66,0.308154190606338,301.13,0.790879630530471,2.3,5.64650052999634,Strugglng
10766,463,503.067,45,7,17,52,0.805863502994478,128.64,0.365458770135258,12.72,3.63607981518681,Coping
10787,195,107.289,74,4,9,61,0.911736767598842,50.88,0.197103831746231,23.73,0.515048935591352,Hopeless
10803,369,151.814,51,1,13,45,0.941381209512168,57.8,0.106644241823268,23.05,0.260374355380188,Suffering
10817,513,728.024,45,4,10,49,0.908376713929501,48.58,0.194935529971343,13.49,2.03138220109991,Coping
10821,126,155.433,49,5,14,48,0.627187924196421,129.92,0.225314943448788,13.42,2.10009388335616,Suffering
10829,262,119.062,73,4,7,74,0.594673073525579,177.75,0.534740382444156,13.41,3.56298239110417,Depressed
10838,240,560.994,52,6,14,47,0.403553561837403,284.76,0.53819014253131,13.52,5.49016455005469,Just ok
10843,462,547.125,49,2,18,38,0.801988529142578,62.54,0.206833142166331,12.31,2.01426804200593,Just ok
10847,48,157.659,69,4,8,65,0.853123840723809,18.69,0.119307447794063,23.13,0.551904968079883,Hopeless
10851,81,882.087,41,2,21,27,0.384137565580955,309.42,0.724449691147134,1.75,5.26662828847858,Prospering
10862,3,470.709,34,7,21,29,0.368281942569396,232.37,0.571463819028342,13.4,5.40111954049614,Thriving
10866,138,387.605,52,4,12,44,0.12638058284263,339.81,0.833584653784486,1.7,6.62274324921044,Just ok
10873,518,450.842,45,5,22,38,0.855697088920606,43.54,0.192551685506163,22.14,0.123997302924405,Doing well
10884,257,468.732,62,9,15,50,0.787911233715602,93.35,0.22971920037571,12.38,1.6952869411273,Suffering
10888,305,247.689,55,7,10,46,0.88727417743582,30.82,0.143579748485888,33.07,0.448693656486393,Depressed
10893,518,538.395,31,9,21,29,0.855697088920606,43.54,0.192551685506163,22.14,0.123997302924405,Coping
10898,429,35.496,70,9,8,61,0.134214268798436,336.75,0.918248292340269,2.32,6.39033951773218,Strugglng
10899,55,47.83,67,8,9,67,0.028822412726912,359.57,0.889701605480831,2.79,6.41542784784139,Strugglng
10902,373,994.299,31,8,20,30,0.749635555811,125.3,0.2510432762305,12.83,1.81634222059326,Blooming
10906,314,188.193,65,1,4,68,0.186941074120025,349.92,0.838691058883039,2.49,6.64172769318468,Strugglng
10914,379,849.465,39,1,22,33,0.668605128696235,147.22,0.383025537281874,13.07,3.80335790762205,Blooming
10916,108,397.756,55,9,9,50,0.819679467260798,57.64,0.258392839777137,11.9,1.74644317704384,Depressed
10918,26,39.161,56,8,11,48,0.715823725221475,158.92,0.403902454697474,14.14,3.87555183644525,Depressed
10938,96,382.019,48,11,14,47,0.728608562175572,101.87,0.247413431434701,12.33,1.93788023052435,Suffering
10941,580,1021.239,43,3,21,28,0.901697820833209,44.69,0.180669020292813,32.79,0.498536942476604,Blooming
10943,256,200.703,61,10,9,45,0.302131975916085,276.55,0.643811551467058,2.93,5.25524534373659,Strugglng
10950,418,397.443,62,6,8,63,0.561226088078733,196.63,0.524786421603899,12.31,3.68109586135709,Suffering
10951,167,395.32,48,10,11,49,0.892458054644603,47.92,0.134375160942273,22.92,0.532486304402135,Depressed
10952,588,271.667,56,2,7,61,0.569944423721579,189.21,0.526513670224827,13.26,3.78594135070556,Suffering
10961,170,126.821,69,10,7,70,0.915527544140672,50.02,0.199113897318725,21.67,0.795734317432024,Hopeless
10965,59,818.447,44,4,20,37,0.734392811842712,186.45,0.345569232201419,12.4,3.76109550595866,Blooming
10970,72,139.058,61,4,10,46,0.93050642615775,63.06,0.182233072218898,21.94,0.701421662072115,Depressed
10974,54,124.123,64,4,8,63,0.68935691020274,102.46,0.257852162008247,11.27,2.04648820895755,Depressed
10976,258,320.075,45,4,20,45,0.498872538598429,207.14,0.495534789969665,11.87,3.78955130723994,Thriving
10980,375,85.929,51,1,10,51,0.871358239351454,18.56,0.14810869803999,33.36,0.535397148128127,Depressed
10984,345,785.387,53,6,12,49,0.72309565579392,138.63,0.369820394750087,12.36,3.94365266478469,Coping
10990,377,593.338,44,9,21,31,0.774832945259591,121.01,0.354640234781936,12.3,1.83257597897302,Doing well
10992,425,87.985,39,4,20,29,0.858441220719571,62.48,0.2416551439808,13.5,2.06035617507229,Doing well
10993,549,95.008,68,2,6,63,0.724282788909172,147.3,0.370856872269631,12.12,3.76347158086141,Depressed
10994,273,447.883,43,2,18,40,0.877709942634491,29.18,0.124195895375416,23.32,0.347341635444906,Coping
10996,482,22.676,68,3,6,64,0.897305294509596,64.03,0.160408733536982,22.41,0.372366501913981,Hopeless
11029,91,202.002,43,3,19,38,0.243706565279675,308.29,0.67922143485506,1.36,5.56386851349401,Thriving
11039,506,268.978,38,7,20,28,0.695205700620555,170.39,0.376608496383671,10.87,3.68325133001272,Doing well
11040,557,522.442,44,8,20,44,0.968427522011736,28.0,0.16644696943431,31.87,0.313579345229258,Coping
11047,64,341.709,52,1,11,46,0.606716726409966,135.76,0.368337944699812,13.31,3.81303437417002,Suffering
11050,72,45.162,73,2,5,66,0.93050642615775,63.06,0.182233072218898,21.94,0.701421662072115,Hopeless
11070,390,270.661,59,1,10,50,0.356138801997474,260.35,0.497795994367275,12.09,5.54603244721637,Coping
11071,392,32.184,72,3,7,71,0.0596645609714513,356.81,0.868611580957593,1.64,6.81252952597191,Strugglng
11075,390,566.249,38,3,23,27,0.356138801997474,260.35,0.497795994367275,12.09,5.54603244721637,Thriving
11086,587,335.159,48,7,11,44,0.415690661981868,266.04,0.551605271619174,12.81,5.4310707120499,Coping
11087,476,101.665,45,5,19,38,0.855258295223728,53.72,0.191997515438567,13.23,2.15598472217223,Just ok
11094,64,181.196,49,6,10,46,0.606716726409966,135.76,0.368337944699812,13.31,3.81303437417002,Suffering
11101,212,154.279,73,8,4,68,0.836972813171313,37.94,0.156893079626385,22.48,0.416733791596542,Hopeless
11103,282,155.246,49,1,14,46,0.669975574737209,146.71,0.385791211370486,12.79,3.77571457351737,Suffering
11104,47,264.211,51,2,10,48,0.872610645049399,81.43,0.123058412382201,22.28,0.317862035030971,Depressed
11105,185,250.637,60,1,9,65,0.871825214033928,39.23,0.162125100224281,22.08,0.0257611547079128,Depressed
11117,213,152.649,62,2,8,56,0.115038316705218,310.23,0.831476402148554,2.31,6.38102240689995,Coping
11120,586,485.343,49,7,14,54,1.00166176089938,32.01,0.146544190858453,32.62,0.223443569918656,Depressed
11126,243,167.667,76,5,9,63,0.921815687012039,59.51,0.227328732443979,13.41,1.78970550848097,Depressed
11127,76,668.655,42,4,15,47,0.53654204917947,200.45,0.488659502359786,10.9,3.74918091648326,Just ok
11129,129,668.431,45,8,18,38,0.695301279861162,119.11,0.243297588385181,12.41,1.99898510190412,Coping
11145,363,384.961,53,5,24,35,0.628149945225175,148.45,0.357252763795237,12.6,3.63716540588797,Blooming
11146,201,305.27,56,2,9,45,0.058414609088433,321.09,0.872407058528416,2.83,6.42409257059697,Just ok
11148,152,788.672,38,6,23,34,0.749398874470581,176.72,0.409112854771094,12.56,3.92675280595367,Blooming
11149,539,195.395,43,11,18,40,0.26117614803741,318.45,0.78538988869878,2.84,5.68058876114905,Doing well
11168,456,427.205,52,4,14,47,0.844626061354606,85.36,0.23154216479097,12.68,1.87978718606648,Suffering
11175,465,116.977,47,6,15,47,0.795348690831329,33.07,0.155137603898106,32.91,0.371558710793314,Depressed
11176,128,145.089,65,6,9,64,0.763464333734239,63.07,0.153217679574314,13.08,1.88435893436914,Depressed
11177,571,17.425,65,1,7,68,0.939883784446953,55.17,0.107622380842499,11.08,1.6513056517935,Hopeless
11185,375,78.35,45,1,15,47,0.871358239351454,18.56,0.14810869803999,33.36,0.535397148128127,Suffering
11189,470,172.412,69,1,8,65,0.814686053465765,26.61,0.205355217174428,23.0,0.326408750741158,Depressed
11193,419,168.274,53,5,12,47,0.287982082591517,341.52,0.696908130105136,1.44,5.36009356012167,Just ok
11194,426,455.7,49,3,17,45,0.929239982968401,29.1,0.214038382546062,22.68,0.284766527788849,Suffering
11200,523,40.674,72,2,9,61,0.544622249296507,179.03,0.602158356386989,12.72,3.79447986817902,Suffering
11204,380,739.848,36,4,21,28,0.312122763608146,307.66,0.732307927186275,1.03,5.38507015637039,Prospering
11205,186,287.036,60,7,12,47,0.552516599052993,205.06,0.506290236161911,11.6,3.73093791814914,Suffering
11211,73,51.32,62,5,4,62,0.862796760973667,22.79,0.188497973861374,32.23,0.63474539556128,Hopeless
11215,306,163.472,64,5,7,70,0.269018203960437,248.82,0.557461910422195,12.05,5.48837803046631,Strugglng
11221,494,256.747,33,7,23,23,0.903506460907301,35.96,0.102791397065497,32.86,0.44305178762143,Doing well
11222,508,169.756,62,9,10,64,0.454537349330529,175.54,0.534435556009079,11.08,3.75692106691175,Suffering
11227,224,212.316,35,9,21,33,0.883402847524585,14.65,0.177723519671436,33.63,0.556826005746865,Strugglng
11229,153,127.258,68,5,6,68,0.129887415547477,326.07,0.809435469003922,1.68,6.73238294211278,Strugglng
11240,214,351.982,55,7,13,47,0.214013079855971,333.6,0.84194020866904,1.27,6.63762837676735,Just ok
11246,550,403.839,36,11,22,27,0.269931268388197,299.16,0.724216978543156,0.0,5.50353260671083,Thriving
11249,401,87.831,56,2,12,49,0.749901332370433,126.48,0.257440848212433,10.75,1.68681637356121,Suffering
11250,424,167.494,63,5,9,64,0.3315985526396,287.68,0.709467902066036,2.75,5.35552786708009,Strugglng
11254,101,39.351,50,11,13,47,0.725819073770851,126.92,0.222187631975002,12.98,2.0477244407922,Suffering
11275,247,267.148,64,8,6,69,0.638816925405128,173.09,0.361605822962028,12.01,3.84461254485484,Hopeless
11277,580,206.374,68,5,8,66,0.901697820833209,44.69,0.180669020292813,32.79,0.498536942476604,Hopeless
11281,244,358.668,43,2,12,47,0.0568653155477999,386.12,0.881776739832411,0.6,6.56839661986294,Just ok
11289,352,375.117,47,3,15,46,0.682009542787043,128.11,0.321606378336154,13.39,3.80619485067352,Suffering
11292,372,475.897,39,4,22,37,0.556006948947243,176.6,0.573164199061044,11.91,3.61747390078291,Thriving
11294,56,573.62,45,3,15,46,0.722739966815357,104.86,0.190451743113569,14.26,1.95605216407216,Coping
11298,428,307.276,46,7,19,37,0.746025612436404,118.38,0.257996597393829,11.58,1.88324800063345,Doing well
11301,291,270.629,56,2,11,49,0.685719458052574,142.56,0.24351952372233,12.2,1.68759522720062,Suffering
11306,526,34.267,67,9,6,69,0.583152890246174,190.19,0.535818975234758,10.46,3.8841399393783,Hopeless
11314,155,268.944,52,6,10,50,0.704445734407909,125.53,0.286418538597277,11.92,1.55200968027944,Suffering
11315,324,76.115,73,11,7,71,0.871211397507335,78.19,0.176316511642927,11.31,1.7638488792697,Hopeless
11322,156,155.629,75,7,7,66,0.928039573882512,62.84,0.164964567756662,23.77,0.0,Hopeless
11323,156,411.165,52,2,8,45,0.928039573882512,62.84,0.164964567756662,23.77,0.0,Depressed
11329,83,226.505,43,4,15,50,0.773096061940608,12.43,0.17939251025255,22.69,0.202466243990026,Suffering
11332,114,367.776,51,11,11,49,0.751101814552243,98.83,0.301474044200513,13.24,1.63294583645404,Depressed
11338,583,52.746,68,11,6,66,0.214929114543409,317.71,0.899883999815275,1.69,6.66596616459357,Strugglng
11342,363,420.401,30,9,21,31,0.628149945225175,148.45,0.357252763795237,12.6,3.63716540588797,Doing well
11343,428,159.982,52,8,8,49,0.746025612436404,118.38,0.257996597393829,11.58,1.88324800063345,Depressed
11353,106,158.108,50,8,11,48,0.834924314555531,40.74,0.203512381728622,25.08,0.619231435978249,Depressed
11359,304,276.912,36,9,18,40,0.349065256235844,281.59,0.564749945201507,11.97,5.1451485937,Just ok
11366,71,238.822,52,11,11,44,0.318600606180897,276.05,0.503593024487008,12.77,5.19255685166364,Strugglng
11370,460,819.479,49,4,19,40,0.575996375443991,172.66,0.493642591935365,12.21,3.95995997824968,Blooming
11388,400,1031.887,36,7,27,30,0.868115722883817,32.76,0.1,23.94,0.350585346142801,Blooming
11397,29,881.927,45,4,25,33,0.897586754477592,33.65,0.145174688623325,33.59,0.359914844795656,Blooming
11399,383,99.553,57,3,13,47,0.772127524854006,58.8,0.234783600317562,12.17,1.74731049421251,Suffering
11412,597,38.72,61,3,5,58,0.603932336383544,149.49,0.378335348811045,13.0,3.76871886862936,Depressed
11420,220,148.334,77,1,9,63,0.542422325929396,196.58,0.529868569938189,13.05,3.8070730920111,Strugglng
11421,507,780.814,48,2,13,48,0.307502152691138,223.84,0.524437440708983,13.31,5.04498661063002,Just ok
11425,88,381.843,38,3,25,36,0.878883261029564,66.3,0.199068919777584,13.07,1.8947047355996,Doing well
11449,468,168.391,48,1,18,40,0.832058856571518,42.72,0.152796343716694,21.76,0.512066957847411,Coping
11454,572,750.028,56,1,14,49,0.165173078393416,359.14,0.87973729766553,1.17,6.63150948441736,Blooming
11479,160,429.466,54,2,13,50,0.382886819322624,324.2,0.692350481094575,2.75,5.68860561357399,Just ok
11481,396,112.165,42,9,17,46,0.707418773945824,126.68,0.272778670497374,11.75,1.90047783205571,Suffering
11492,482,104.611,55,4,16,45,0.897305294509596,64.03,0.160408733536982,22.41,0.372366501913981,Suffering
11494,220,685.98,48,3,15,51,0.542422325929396,196.58,0.529868569938189,13.05,3.8070730920111,Just ok
11499,389,242.179,39,4,22,37,0.657164257474051,156.49,0.367926912336983,11.66,3.6389608657456,Doing well
11504,455,162.147,71,7,4,62,0.566731476852529,158.88,0.43738525317595,13.91,3.72785094790292,Hopeless
11510,142,64.066,75,6,6,72,0.444725007544522,245.48,0.598467703057769,12.82,5.74975725495015,Depressed
11516,563,768.675,36,3,24,27,0.747852555877111,180.5,0.41217810226834,12.53,4.05827292779923,Blooming
11518,508,745.298,34,5,22,29,0.454537349330529,175.54,0.534435556009079,11.08,3.75692106691175,Thriving
11523,309,74.951,71,10,8,67,0.817942948782611,53.58,0.134262864634824,12.24,1.71263895020196,Hopeless
11527,33,353.635,66,2,9,62,0.72705202569093,99.21,0.195327898844737,11.34,2.14787637960435,Depressed
11529,513,1333.053,21,7,14,30,0.908376713929501,48.58,0.194935529971343,13.49,2.03138220109991,Doing well
11539,143,656.834,43,1,14,48,0.818887240201266,74.25,0.195233542813564,14.5,1.85369194579303,Coping
11559,86,63.616,61,11,10,67,0.068745292387409,388.09,0.859208209903733,1.87,6.45809637891799,Strugglng
11565,24,142.856,58,6,11,48,0.617116932788654,190.37,0.552161046005596,12.03,3.65306123691139,Suffering
11594,368,843.988,38,8,25,31,0.880509249122969,71.57,0.197847800854627,14.19,2.07199850339566,Blooming
11597,508,773.457,27,1,20,27,0.454537349330529,175.54,0.534435556009079,11.08,3.75692106691175,Thriving
11599,241,142.077,65,3,7,65,0.117078022077009,318.02,0.823830510665138,1.59,6.49915845097074,Strugglng
11605,220,798.102,45,7,19,39,0.542422325929396,196.58,0.529868569938189,13.05,3.8070730920111,Blooming
11607,92,600.129,41,2,23,31,0.816988098589621,59.04,0.229334789945123,12.09,1.52315163057657,Blooming
11608,475,116.868,67,3,9,68,0.68638776191537,107.17,0.307068257731231,12.06,1.85539737706587,Depressed
11611,172,435.697,49,3,12,51,0.568859141740411,190.43,0.523554683843539,12.74,3.64459387744135,Coping
11626,217,268.249,40,6,21,29,0.387977217694098,269.44,0.508525544162857,11.82,5.52568548011342,Thriving
11629,541,301.392,44,7,19,41,0.256219154319513,334.65,0.678757932323178,0.81,5.50922019710455,Thriving
11631,7,314.431,33,10,22,27,0.891368964122407,19.66,0.121698622519421,33.82,0.563344581341106,Coping
11634,29,195.361,75,7,7,67,0.897586754477592,33.65,0.145174688623325,33.59,0.359914844795656,Hopeless
11641,472,353.012,43,1,12,51,0.689902936676003,174.32,0.322932011504897,13.59,3.85015855839195,Suffering
11642,386,180.885,69,5,7,63,0.577510361847627,200.37,0.478913869279672,12.82,3.65866476440274,Depressed
11647,244,218.407,50,1,11,46,0.0568653155477999,386.12,0.881776739832411,0.6,6.56839661986294,Just ok
11653,402,198.717,46,9,14,47,0.319372203940157,299.76,0.552312793571415,11.96,5.3318539363647,Just ok
11662,449,439.254,58,2,10,50,0.0469041630544133,357.43,0.884289142272144,0.93,6.69979389888137,Just ok
11675,194,156.104,49,1,11,47,0.881701145603031,47.54,0.132217715337375,12.73,2.19607869309945,Suffering
11685,196,568.862,41,7,20,39,0.134439803310321,327.58,0.831074453011596,2.27,6.24094806884972,Thriving
11686,417,555.248,46,6,12,48,0.623823040541477,133.69,0.410296732751017,12.78,3.82158898188116,Coping
11687,416,111.071,51,2,9,61,0.206125197143885,325.38,0.872986919691175,3.11,6.18284101419676,Strugglng
11700,274,699.029,50,10,15,51,0.121400693882668,373.87,0.85275735625948,2.32,6.78009182113967,Blooming
11704,568,283.058,32,1,21,34,0.800596871677829,37.34,0.180965300577069,22.6,0.406459600978497,Doing well
11705,380,588.88,52,8,16,47,0.312122763608146,307.66,0.732307927186275,1.03,5.38507015637039,Blooming
11711,553,95.77,38,11,21,30,0.924119503436055,15.42,0.183917818325751,23.06,0.237023969536388,Suffering
11717,201,680.425,41,3,27,35,0.058414609088433,321.09,0.872407058528416,2.83,6.42409257059697,Prospering
11718,549,474.429,46,9,16,49,0.724282788909172,147.3,0.370856872269631,12.12,3.76347158086141,Coping
11719,163,786.645,49,2,16,46,0.92146610040012,83.15,0.136895835130548,11.78,1.63639091578037,Coping
11723,168,684.882,43,3,17,49,0.595552644787983,185.93,0.479255852388902,12.29,3.77598374663418,Blooming
11730,2,146.929,72,9,5,67,0.235625324993569,299.34,0.725899255252895,2.11,5.20071359773767,Strugglng
11751,331,898.742,46,3,18,37,0.335917724436752,262.71,0.71182623697893,0.5,5.73600517715406,Thriving
11773,588,789.045,33,11,23,28,0.569944423721579,189.21,0.526513670224827,13.26,3.78594135070556,Blooming
11786,472,342.406,52,4,15,45,0.689902936676003,174.32,0.322932011504897,13.59,3.85015855839195,Suffering
11787,401,41.596,66,5,5,61,0.749901332370433,126.48,0.257440848212433,10.75,1.68681637356121,Hopeless
11804,288,243.149,55,1,9,49,0.132660450896214,334.72,0.869599664281641,1.36,6.35350130201908,Just ok
11805,531,294.208,51,7,13,47,0.912195567156708,30.6,0.19505915531101,22.45,0.510129549964015,Depressed
11806,513,834.709,39,3,17,44,0.908376713929501,48.58,0.194935529971343,13.49,2.03138220109991,Coping
11807,568,123.088,52,2,13,46,0.800596871677829,37.34,0.180965300577069,22.6,0.406459600978497,Suffering
11808,559,637.548,53,9,15,45,0.114393406153723,387.3,0.888608656067533,0.62,6.61272149882717,Blooming
11811,222,31.168,69,10,5,69,0.858010236724811,85.34,0.189404358409686,10.94,1.9487334168697,Hopeless
11814,514,71.978,50,3,15,51,0.149807238018291,321.7,0.801696394428349,2.11,6.26663147605008,Just ok
11815,459,659.685,47,7,18,44,0.113681398580953,326.26,0.838205575226129,2.16,6.42752616653218,Thriving
11819,420,474.611,41,6,23,32,0.646775380060449,137.01,0.234091053232096,12.94,1.92845850496277,Blooming
11827,68,154.779,55,4,8,68,0.856790915272115,41.94,0.216651096755021,13.28,1.84823715370054,Depressed
11845,365,332.248,62,9,10,67,0.398376730412564,275.3,0.559086873103896,13.12,5.55612497729151,Strugglng
11848,491,281.442,37,2,24,34,0.963755515835684,9.89,0.163012250888096,31.4,0.482081316536717,Doing well
11850,293,159.355,70,1,8,62,0.869279703133416,76.26,0.227738666946205,12.56,2.07610492873215,Depressed
11853,90,650.296,39,11,22,32,0.745598375308479,77.02,0.236019892561434,11.08,2.01039467226573,Blooming
11863,217,389.029,26,7,12,23,0.387977217694098,269.44,0.508525544162857,11.82,5.52568548011342,Just ok
11867,114,746.175,47,1,18,40,0.751101814552243,98.83,0.301474044200513,13.24,1.63294583645404,Doing well
11885,359,878.616,31,9,22,23,0.381215550897287,291.22,0.741072660381439,1.76,5.58864302922449,Thriving
11889,125,193.478,61,4,6,72,0.0370078070949724,334.8,0.860553839663731,1.9,6.81494812218184,Strugglng
11896,361,302.136,45,10,20,40,0.883178476487114,19.56,0.139394393147344,33.74,0.558025947552171,Suffering
11903,432,562.826,42,6,13,43,0.833862324958825,17.71,0.155463749662239,23.36,0.399418276483729,Coping
