Респондент,Сообщество,"Среднегодовой.доход,.тыс..$","Объем.потребленного.алкоголя.в.год,.л.",Количество.членов.семьи,Количество.лет.образования,"Доля.от.дохода.семьи.которая.тратится.на.продовольствие,.%",Коэффициент.Джини.сообщества,"Издержки.сообщества.на.окружающую.среду,.млн..$","Охват.беспроводной.связи.в.сообществе,.%","Количество.смертей.от.вирусных.и.респираторных.заболеваний.в.сообществе,.тыс..человек",Волатильность.потребительских.цен.в.сообществе,Ощущаемое.счастье
9717,391,467.764,45,1,16,47,0.059780973516816,344.04,0.851090012389091,2.89,6.59253201247353,8
9718,526,153.574,42,3,23,29,0.583152890246174,190.19,0.535818975234758,10.46,3.8841399393783,7
9725,535,421.357,33,4,25,34,0.379414694772548,314.63,0.636407562510182,2.9,5.53207273758166,8
9728,575,568.875,44,1,16,40,0.864044381869968,38.61,0.126313868871976,33.83,0.543675194443065,4
9740,153,337.161,52,1,10,45,0.129887415547477,326.07,0.809435469003922,1.68,6.73238294211278,5
9743,266,324.262,36,3,25,32,0.360422552396207,256.37,0.546032303340487,11.2,5.27351858340584,8
9761,143,133.455,74,2,5,70,0.818887240201266,74.25,0.195233542813564,14.5,1.85369194579303,0
9769,529,15.085,69,1,4,63,0.725817212514095,75.97,0.183564362366328,11.5,1.705890773244,0
9770,170,706.374,37,1,22,30,0.915527544140672,50.02,0.199113897318725,21.67,0.795734317432024,7
9780,488,189.952,47,3,10,46,0.709658360729452,136.06,0.388929694548887,12.55,3.75640846564505,2
9785,555,984.516,33,8,23,26,0.591149870067161,196.95,0.508247306735789,9.89,3.75551059354038,7
9796,3,516.906,35,6,22,31,0.368281942569396,232.37,0.571463819028342,13.4,5.40111954049614,8
9797,229,269.295,62,4,9,63,0.945257397956818,30.58,0.205119393318445,24.28,0.330733076922608,0
9798,323,251.964,55,3,13,48,0.52659991855928,204.96,0.516718527754335,12.91,3.70101488805558,2
9799,243,783.997,42,8,20,42,0.921815687012039,59.51,0.227328732443979,13.41,1.78970550848097,5
9806,593,87.663,40,7,13,44,0.687422291133475,106.59,0.252109392755822,13.36,1.83164592147782,2
9820,80,490.39,58,10,9,47,0.728726786758407,159.23,0.372937781892302,11.49,3.96033852474548,2
9833,217,279.64,30,2,23,31,0.387977217694098,269.44,0.508525544162857,11.82,5.52568548011342,8
9841,410,354.31,44,5,15,47,0.0709136738796445,384.43,0.908343435721856,1.96,6.64040376301891,6
9848,355,425.519,46,2,14,46,0.809034677045808,29.76,0.189039795414975,10.52,1.76083791473337,2
9851,70,63.754,67,2,7,67,0.854011071090364,71.82,0.209262515418677,11.64,1.83556533918736,1
9853,188,106.494,68,2,9,69,0.664352319111875,104.95,0.188509918860018,11.98,1.86276994322266,1
9854,29,172.661,66,3,8,65,0.897586754477592,33.65,0.145174688623325,33.59,0.359914844795656,0
9870,487,170.949,58,4,9,65,0.241758088135104,247.37,0.591480640575184,11.99,5.26869725264235,3
9873,175,64.542,58,3,4,65,0.884495800304377,68.65,0.143607128917934,13.0,1.40771264310221,0
9881,567,158.177,75,9,9,67,0.318378932661927,342.44,0.665736055322697,2.4,5.42782077629021,3
9885,520,436.954,54,1,11,47,0.311284949588475,240.57,0.504245492852762,12.58,5.2089496848587,5
9892,29,863.597,43,8,26,34,0.897586754477592,33.65,0.145174688623325,33.59,0.359914844795656,6
9895,242,395.671,50,5,13,47,0.428027065980565,273.98,0.537814412375667,12.48,5.55489360524894,5
9896,315,112.341,48,4,14,48,0.876900428491161,48.59,0.168167183708131,12.38,1.72722895151245,2
9898,154,20.109,78,3,7,68,0.94032903965959,82.06,0.226038443027214,10.27,1.94228521694605,0
9906,233,297.118,34,9,25,31,0.127353253689199,361.8,0.840845145593563,1.3,6.5482112301514,9
9917,450,619.218,31,3,23,26,0.868561041503993,94.84,0.161400397231123,13.0,1.77027173968032,6
9922,243,760.285,44,1,13,45,0.921815687012039,59.51,0.227328732443979,13.41,1.78970550848097,4
9924,354,191.941,46,12,11,48,0.79903040502965,46.7,0.198390424753168,11.78,1.83009581275314,1
9928,11,65.082,55,1,12,66,0.128211236750798,388.53,0.88474471530816,2.56,6.54980351949465,5
9933,207,117.485,34,5,21,30,0.942657158860126,9.2,0.208773542155336,33.25,0.732756450955344,4
9935,37,65.348,78,4,7,73,0.924661531699434,28.31,0.198791231119967,34.02,0.2226461741051,0
9936,581,666.359,39,1,21,31,0.364366077407333,332.82,0.700514575914277,3.02,5.48918704800153,9
9937,232,70.238,63,7,6,62,0.116918365028692,352.65,0.854096106094433,0.94,6.87319468100258,3
9938,462,646.197,33,1,19,30,0.801988529142578,62.54,0.206833142166331,12.31,2.01426804200593,7
9944,550,77.663,64,3,6,70,0.269931268388197,299.16,0.724216978543156,0.0,5.50353260671083,3
9947,223,520.673,55,5,15,48,0.593186464249821,178.44,0.510255843987575,12.98,3.98405895388522,4
9949,46,335.009,55,1,10,46,0.206018398455508,356.67,0.866145600699298,2.33,6.47307236230221,5
9952,99,173.635,47,2,9,47,0.901502929262204,47.2,0.161875412118404,22.17,0.464319590460969,1
9959,40,250.463,36,3,19,39,0.371219676336388,318.37,0.697380598516865,2.5,5.66049029673894,8
9960,253,215.303,50,1,13,46,0.928275201461015,13.02,0.262768542238249,23.91,0.538216284029001,2
9968,195,98.698,67,1,8,67,0.911736767598842,50.88,0.197103831746231,23.73,0.515048935591352,0
9973,43,254.662,68,5,7,61,0.13252707327975,323.76,0.870231455831262,2.58,6.3613050094386,3
9976,152,674.971,47,1,21,38,0.749398874470581,176.72,0.409112854771094,12.56,3.92675280595367,7
9977,449,972.562,38,2,24,33,0.0469041630544133,357.43,0.884289142272144,0.93,6.69979389888137,9
9980,126,81.063,66,6,9,68,0.627187924196421,129.92,0.225314943448788,13.42,2.10009388335616,1
9982,111,400.578,59,3,11,49,0.757807539728373,111.01,0.244811954961909,11.1,1.75863578954231,2
10003,5,35.339,51,1,10,45,0.0909829783550237,322.58,0.846661052323157,3.28,7.0,5
10005,249,196.184,59,4,10,65,0.539434528449149,207.22,0.576451790926528,13.36,3.5520366103717,2
10006,247,462.094,41,4,11,47,0.638816925405128,173.09,0.361605822962028,12.01,3.84461254485484,2
10016,497,470.827,41,4,17,33,0.248794011626045,270.52,0.570463588790438,12.18,5.1411358240816,6
10017,375,131.34,46,8,20,47,0.871358239351454,18.56,0.14810869803999,33.36,0.535397148128127,2
10021,97,75.279,69,3,10,67,0.633911193869143,131.72,0.35509437555808,12.98,3.45221517061137,1
10022,107,254.257,47,12,11,47,0.314395979660569,252.08,0.551385986966844,12.75,5.45798928841686,3
10023,524,66.93,59,5,14,47,0.333698601485127,322.44,0.703024192993261,1.24,5.45770617919922,5
10026,367,57.379,61,1,11,64,0.0536911070728679,358.84,0.849300990088507,2.57,6.46224992822903,5
10036,347,72.531,66,2,7,66,0.636633851291568,165.46,0.33509585753109,11.98,3.75301268665649,1
10037,450,473.821,51,1,16,47,0.868561041503993,94.84,0.161400397231123,13.0,1.77027173968032,4
10044,471,167.293,46,3,10,51,0.273412658787799,319.52,0.722546138055201,0.63,5.51235955387986,5
10052,377,562.898,34,7,24,30,0.774832945259591,121.01,0.354640234781936,12.3,1.83257597897302,7
10058,236,408.751,53,7,8,69,0.704384670299928,123.74,0.337358286137243,12.7,3.64022628118017,1
10060,463,554.992,35,10,20,38,0.805863502994478,128.64,0.365458770135258,12.72,3.63607981518681,4
10062,520,1422.93,28,3,13,26,0.311284949588475,240.57,0.504245492852762,12.58,5.2089496848587,7
10066,39,54.931,51,3,10,49,0.906133587111178,84.07,0.144487661109697,13.41,1.94677567985886,2
10070,516,105.121,48,4,16,48,0.629796961150265,225.87,0.516857844627459,11.8,3.86012601650951,5
10073,340,128.312,78,1,11,69,0.000480316348181173,369.99,0.947780583207301,1.53,6.75804921120065,5
10076,187,141.704,65,4,4,64,0.863091841658898,43.71,0.219779878301566,22.69,0.616603610250458,0
10086,107,564.462,42,10,19,35,0.314395979660569,252.08,0.551385986966844,12.75,5.45798928841686,7
10087,363,208.561,55,2,10,44,0.628149945225175,148.45,0.357252763795237,12.6,3.63716540588797,2
10098,282,51.047,68,3,9,66,0.669975574737209,146.71,0.385791211370486,12.79,3.77571457351737,1
10107,415,452.756,51,4,10,43,0.269714738982746,325.92,0.681387760962752,2.18,5.58104868258587,5
10127,450,92.252,67,4,8,63,0.868561041503993,94.84,0.161400397231123,13.0,1.77027173968032,1
10129,322,82.758,51,3,16,46,0.906413806823969,30.0,0.168130550100623,35.0,0.656277188011765,2
10138,179,64.457,74,10,10,67,0.35104604535821,263.22,0.504635453987857,10.96,5.29149287768671,2
10140,76,188.722,66,11,5,65,0.53654204917947,200.45,0.488659502359786,10.9,3.74918091648326,0
10173,145,238.39,59,8,10,51,0.155018774260581,346.58,0.819313952950405,1.56,6.71341359404987,5
10181,133,57.746,61,4,12,47,0.859391925578487,0.86,0.147278917668705,34.56,0.569381463730513,1
10182,474,209.178,65,6,8,68,0.624505002807329,153.81,0.285817902351565,14.36,3.71306568735064,1
10185,442,90.806,48,6,11,50,0.844521054862993,44.42,0.206735472885082,13.21,1.73632308461796,1
10186,209,141.624,68,2,8,66,0.824763678096831,47.39,0.185789776647603,22.23,0.498364377574329,0
10192,560,120.768,67,1,10,66,0.383783189419231,237.84,0.470122440346716,13.18,5.28654774715469,3
10209,267,367.42,50,4,8,61,0.882718945848045,42.62,0.201480734522021,33.66,0.393937048557384,0
10211,308,204.57,48,7,15,46,0.892124955783114,53.3,0.165916145103864,12.72,1.79822715940291,2
10216,82,26.957,67,7,8,63,0.0410095080958499,355.86,0.85949160914843,2.97,6.67866397189707,3
10217,248,168.119,72,10,6,64,0.82230574801648,62.73,0.232294316698199,10.28,1.80300259370838,0
10241,572,176.775,69,7,4,67,0.165173078393416,359.14,0.87973729766553,1.17,6.63150948441736,3
10247,316,670.797,46,7,13,50,0.620468859193419,144.79,0.385055251773884,11.87,3.63353118836508,4
10253,92,504.376,51,4,15,45,0.816988098589621,59.04,0.229334789945123,12.09,1.52315163057657,3
10255,167,310.62,47,10,5,63,0.892458054644603,47.92,0.134375160942273,22.92,0.532486304402135,0
10256,233,146.425,44,8,13,48,0.127353253689199,361.8,0.840845145593563,1.3,6.5482112301514,5
10261,372,444.592,45,12,15,48,0.556006948947243,176.6,0.573164199061044,11.91,3.61747390078291,4
10285,99,481.665,38,1,23,37,0.901502929262204,47.2,0.161875412118404,22.17,0.464319590460969,6
10292,419,304.559,44,4,13,50,0.287982082591517,341.52,0.696908130105136,1.44,5.36009356012167,5
10295,162,157.768,39,9,21,42,0.035759301319087,344.85,0.867770093035381,0.93,6.74647657686545,8
10298,528,609.412,50,6,20,37,0.707216801274019,186.1,0.517666102365913,11.18,3.76257896612819,7
10299,295,144.329,74,9,7,64,0.292709728434827,235.66,0.562593103953138,12.05,5.26234855640443,2
10304,13,274.716,48,7,20,37,0.236895943035079,294.93,0.64388359921307,1.55,5.95537222577135,8
10318,496,64.761,50,7,15,49,0.183949561512874,325.73,0.818354186917212,0.81,5.95773312091633,5
10336,230,496.517,51,7,15,49,0.945861695762866,6.58,0.151256186199868,23.16,0.555593467525518,2
10345,129,342.285,51,2,11,46,0.695301279861162,119.11,0.243297588385181,12.41,1.99898510190412,2
10353,290,130.922,52,10,8,47,0.344622481648155,308.7,0.649411450958429,3.42,5.66764816244842,3
10355,316,730.61,37,8,23,33,0.620468859193419,144.79,0.385055251773884,11.87,3.63353118836508,7
10363,444,194.131,46,3,14,46,0.906726697769263,49.43,0.203904506331474,12.61,1.96482052336091,2
10365,220,386.828,53,6,13,47,0.542422325929396,196.58,0.529868569938189,13.05,3.8070730920111,4
10386,597,53.594,51,1,14,46,0.603932336383544,149.49,0.378335348811045,13.0,3.76871886862936,2
10393,127,397.474,51,8,12,48,0.725224567224454,89.13,0.263592163540267,13.73,1.98034993327851,2
10396,383,49.645,69,3,5,66,0.772127524854006,58.8,0.234783600317562,12.17,1.74731049421251,0
10398,318,391.101,36,4,26,29,0.308154190606338,301.13,0.790879630530471,2.3,5.64650052999634,9
10404,121,103.792,50,1,18,47,0.809354137577882,55.34,0.195371930692148,22.23,0.359073316721995,2
10407,445,621.336,35,7,23,31,0.634367162006462,98.19,0.277267288658844,13.47,1.70381420593311,7
10408,458,142.859,64,6,5,66,0.491185970479713,263.05,0.563768835973378,11.67,5.396468145674,1
10426,36,467.617,54,8,12,47,0.823227134077192,61.78,0.210902497347719,12.35,1.84533876792185,2
10432,290,243.79,42,3,17,41,0.344622481648155,308.7,0.649411450958429,3.42,5.66764816244842,8
10436,464,138.872,56,4,10,44,0.785641397479207,86.32,0.156413660457173,12.51,1.65532994308588,2
10447,207,37.799,59,2,8,63,0.942657158860126,9.2,0.208773542155336,33.25,0.732756450955344,0
10453,470,819.096,52,2,13,46,0.814686053465765,26.61,0.205355217174428,23.0,0.326408750741158,4
10456,141,629.775,41,2,18,35,0.36311679669061,307.19,0.743251885205164,1.06,5.64325355556908,8
10458,256,89.34,76,10,8,70,0.302131975916085,276.55,0.643811551467058,2.93,5.25524534373659,3
10459,127,962.271,38,3,21,28,0.725224567224454,89.13,0.263592163540267,13.73,1.98034993327851,7
10462,218,152.837,61,12,10,68,0.406596835644471,336.72,0.722375816091035,1.46,5.56777984075825,3
10465,482,202.159,45,9,16,52,0.897305294509596,64.03,0.160408733536982,22.41,0.372366501913981,2
10476,572,494.721,55,8,8,47,0.165173078393416,359.14,0.87973729766553,1.17,6.63150948441736,5
10482,474,444.996,57,6,10,52,0.624505002807329,153.81,0.285817902351565,14.36,3.71306568735064,2
10483,579,22.81,63,9,8,62,0.197742223176693,331.13,0.805721221329463,0.95,6.36441187132316,3
10495,488,312.348,50,3,11,45,0.709658360729452,136.06,0.388929694548887,12.55,3.75640846564505,2
10513,275,774.185,47,4,12,49,0.772482119275163,113.54,0.310168107832511,11.78,2.03831182747829,4
10524,588,796.462,39,3,22,30,0.569944423721579,189.21,0.526513670224827,13.26,3.78594135070556,8
10525,219,137.95,67,1,6,65,0.793618070818629,80.89,0.185396540627954,11.37,1.74651768230791,1
10537,151,161.458,63,1,12,70,0.685700856399594,110.88,0.209959542139005,11.75,2.09615347169546,2
10539,175,139.366,57,7,8,67,0.884495800304377,68.65,0.143607128917934,13.0,1.40771264310221,0
10547,419,288.831,47,6,15,51,0.287982082591517,341.52,0.696908130105136,1.44,5.36009356012167,5
10549,4,399.017,43,5,20,37,0.546048570215434,194.23,0.555707276678639,12.75,3.9444472769223,6
10555,542,156.667,69,7,6,65,0.846705986714252,58.45,0.187753723965221,22.96,0.622413873513463,0
10572,232,451.921,49,2,16,47,0.116918365028692,352.65,0.854096106094433,0.94,6.87319468100258,8
10580,232,87.918,63,8,8,65,0.116918365028692,352.65,0.854096106094433,0.94,6.87319468100258,3
10581,514,80.34,42,3,20,43,0.149807238018291,321.7,0.801696394428349,2.11,6.26663147605008,8
10583,526,149.607,32,2,20,27,0.583152890246174,190.19,0.535818975234758,10.46,3.8841399393783,6
10586,490,457.09,51,6,14,46,0.363886749203553,323.94,0.799367037402389,1.02,5.45437837723214,5
10587,319,196.715,58,5,9,48,0.520363813945298,226.52,0.560581751549808,12.52,3.67106497406013,2
10596,30,118.427,74,4,5,65,0.695710141320387,100.22,0.269331330702096,13.12,2.25818369185224,0
10597,242,688.807,42,5,12,48,0.428027065980565,273.98,0.537814412375667,12.48,5.55489360524894,5
10604,490,249.847,55,1,11,48,0.363886749203553,323.94,0.799367037402389,1.02,5.45437837723214,5
10607,91,205.427,47,11,20,37,0.243706565279675,308.29,0.67922143485506,1.36,5.56386851349401,8
10629,547,707.832,34,11,20,32,0.465830273800002,170.79,0.515634103600108,12.82,3.54320621056796,7
10631,554,369.713,55,8,10,47,0.352116956279213,304.79,0.711282112480858,2.84,5.78288241988448,5
10632,156,684.866,51,11,15,47,0.928039573882512,62.84,0.164964567756662,23.77,0.0,4
10635,526,29.322,67,1,7,66,0.583152890246174,190.19,0.535818975234758,10.46,3.8841399393783,1
10637,196,683.414,33,10,26,29,0.134439803310321,327.58,0.831074453011596,2.27,6.24094806884972,9
10647,259,471.979,49,2,11,47,0.855852390643453,27.05,0.121965652633479,32.16,0.10250305109051,1
10657,511,427.083,49,5,13,50,0.897228593108426,40.58,0.143281577868205,24.12,0.550674948346517,2
10660,340,135.379,70,2,8,68,0.000480316348181173,369.99,0.947780583207301,1.53,6.75804921120065,4
10663,449,184.47,75,12,4,67,0.0469041630544133,357.43,0.884289142272144,0.93,6.69979389888137,3
10672,73,49.411,64,4,8,66,0.862796760973667,22.79,0.188497973861374,32.23,0.63474539556128,0
10673,518,413.673,46,5,13,49,0.855697088920606,43.54,0.192551685506163,22.14,0.123997302924405,2
10689,255,59.925,64,3,6,63,0.323790938059191,242.95,0.571992122344729,10.55,5.56607898706631,3
10699,589,192.056,66,4,3,67,0.189278476566093,296.11,0.84355733496416,1.87,6.34417328558596,3
10718,235,840.111,49,6,15,50,0.208416301622935,341.25,0.834139860759581,1.99,6.53326681935632,7
10720,454,342.703,56,2,11,48,0.186247039471976,315.28,0.839198994164683,1.98,6.52342344253369,5
10737,88,332.707,48,8,15,47,0.878883261029564,66.3,0.199068919777584,13.07,1.8947047355996,2
10738,497,454.96,46,3,21,38,0.248794011626045,270.52,0.570463588790438,12.18,5.1411358240816,8
10740,443,393.861,54,11,7,66,0.846257400103436,89.49,0.108225623125232,14.21,1.57092548939372,0
10743,320,365.891,53,7,14,49,0.57695762709799,185.2,0.484781476002226,11.81,3.97015350512289,3
10754,2,348.72,49,8,11,47,0.235625324993569,299.34,0.725899255252895,2.11,5.20071359773767,5
10760,318,151.838,62,5,9,66,0.308154190606338,301.13,0.790879630530471,2.3,5.64650052999634,3
10766,463,503.067,45,7,17,52,0.805863502994478,128.64,0.365458770135258,12.72,3.63607981518681,4
10787,195,107.289,74,4,9,61,0.911736767598842,50.88,0.197103831746231,23.73,0.515048935591352,0
10803,369,151.814,51,1,13,45,0.941381209512168,57.8,0.106644241823268,23.05,0.260374355380188,2
10817,513,728.024,45,4,10,49,0.908376713929501,48.58,0.194935529971343,13.49,2.03138220109991,4
10821,126,155.433,49,5,14,48,0.627187924196421,129.92,0.225314943448788,13.42,2.10009388335616,2
10829,262,119.062,73,4,7,74,0.594673073525579,177.75,0.534740382444156,13.41,3.56298239110417,1
10838,240,560.994,52,6,14,47,0.403553561837403,284.76,0.53819014253131,13.52,5.49016455005469,5
10843,462,547.125,49,2,18,38,0.801988529142578,62.54,0.206833142166331,12.31,2.01426804200593,5
10847,48,157.659,69,4,8,65,0.853123840723809,18.69,0.119307447794063,23.13,0.551904968079883,0
10851,81,882.087,41,2,21,27,0.384137565580955,309.42,0.724449691147134,1.75,5.26662828847858,9
10862,3,470.709,34,7,21,29,0.368281942569396,232.37,0.571463819028342,13.4,5.40111954049614,8
10866,138,387.605,52,4,12,44,0.12638058284263,339.81,0.833584653784486,1.7,6.62274324921044,5
10873,518,450.842,45,5,22,38,0.855697088920606,43.54,0.192551685506163,22.14,0.123997302924405,6
10884,257,468.732,62,9,15,50,0.787911233715602,93.35,0.22971920037571,12.38,1.6952869411273,2
10888,305,247.689,55,7,10,46,0.88727417743582,30.82,0.143579748485888,33.07,0.448693656486393,1
10893,518,538.395,31,9,21,29,0.855697088920606,43.54,0.192551685506163,22.14,0.123997302924405,4
10898,429,35.496,70,9,8,61,0.134214268798436,336.75,0.918248292340269,2.32,6.39033951773218,3
10899,55,47.83,67,8,9,67,0.028822412726912,359.57,0.889701605480831,2.79,6.41542784784139,3
10902,373,994.299,31,8,20,30,0.749635555811,125.3,0.2510432762305,12.83,1.81634222059326,7
10906,314,188.193,65,1,4,68,0.186941074120025,349.92,0.838691058883039,2.49,6.64172769318468,3
10914,379,849.465,39,1,22,33,0.668605128696235,147.22,0.383025537281874,13.07,3.80335790762205,7
10916,108,397.756,55,9,9,50,0.819679467260798,57.64,0.258392839777137,11.9,1.74644317704384,1
10918,26,39.161,56,8,11,48,0.715823725221475,158.92,0.403902454697474,14.14,3.87555183644525,1
10938,96,382.019,48,11,14,47,0.728608562175572,101.87,0.247413431434701,12.33,1.93788023052435,2
10941,580,1021.239,43,3,21,28,0.901697820833209,44.69,0.180669020292813,32.79,0.498536942476604,7
10943,256,200.703,61,10,9,45,0.302131975916085,276.55,0.643811551467058,2.93,5.25524534373659,3
10950,418,397.443,62,6,8,63,0.561226088078733,196.63,0.524786421603899,12.31,3.68109586135709,2
10951,167,395.32,48,10,11,49,0.892458054644603,47.92,0.134375160942273,22.92,0.532486304402135,1
10952,588,271.667,56,2,7,61,0.569944423721579,189.21,0.526513670224827,13.26,3.78594135070556,2
10961,170,126.821,69,10,7,70,0.915527544140672,50.02,0.199113897318725,21.67,0.795734317432024,0
10965,59,818.447,44,4,20,37,0.734392811842712,186.45,0.345569232201419,12.4,3.76109550595866,7
10970,72,139.058,61,4,10,46,0.93050642615775,63.06,0.182233072218898,21.94,0.701421662072115,1
10974,54,124.123,64,4,8,63,0.68935691020274,102.46,0.257852162008247,11.27,2.04648820895755,1
10976,258,320.075,45,4,20,45,0.498872538598429,207.14,0.495534789969665,11.87,3.78955130723994,8
10980,375,85.929,51,1,10,51,0.871358239351454,18.56,0.14810869803999,33.36,0.535397148128127,1
10984,345,785.387,53,6,12,49,0.72309565579392,138.63,0.369820394750087,12.36,3.94365266478469,4
10990,377,593.338,44,9,21,31,0.774832945259591,121.01,0.354640234781936,12.3,1.83257597897302,6
